CURRENCY,BASE,VALID_FROM,VALID_TO,RATE
BAM,EUR,2025-02-19 00:00:01.000 +0100,2025-02-20 00:00:01.000 +0100,1.9610
HUF,EUR,2025-02-19 00:00:01.000 +0100,2025-02-20 00:00:01.000 +0100,401.5400
CLP,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,994.6200
PLN,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,4.1605
DKK,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,7.4597
MKD,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,61.5250
CHF,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,0.9440
CAD,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,1.4861
NOK,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,11.6415
RSD,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,116.9800
RON,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,4.9770
CZK,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,25.0560
HUF,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,401.7300
ALL,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,99.0200
BAM,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,1.9608
UAH,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,43.5382
BGN,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,1.9558
MXN,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,21.3510
HRK,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,7.5345
SEK,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,11.2160
USD,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,1.0473
BRL,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,5.9756
TRY,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,37.9484
RUB,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,117.2010
INR,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,90.9920
GBP,EUR,2025-02-18 00:00:01.000 +0100,2025-02-19 00:00:01.000 +0100,0.8313
HUF,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,402.9500
HRK,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,7.5345
SEK,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,11.2445
BAM,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,1.9607
TRY,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,37.9486
USD,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,1.0478
RSD,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,117.1450
MKD,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,61.4750
CHF,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,0.9442
GBP,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,0.8322
DKK,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,7.4590
MXN,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,21.3146
RUB,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,117.2010
ALL,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,98.9500
PLN,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,4.1653
CAD,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,1.4856
BRL,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,6.0127
NOK,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,11.6515
CZK,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,25.0430
INR,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,90.8100
UAH,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,43.6449
RON,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,4.9770
BGN,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,1.9558
CLP,EUR,2025-02-17 00:00:01.000 +0100,2025-02-18 00:00:01.000 +0100,987.2600
RSD,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,117.1450
CLP,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,987.2600
NOK,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,11.6515
CHF,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,0.9442
GBP,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,0.8322
RON,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,4.9770
BRL,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,6.0127
HUF,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,402.9500
MXN,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,21.3146
UAH,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,43.6449
BGN,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,1.9558
TRY,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,37.9486
RUB,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,117.2010
BAM,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,1.9607
ALL,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,98.9500
INR,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,90.8100
CAD,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,1.4856
DKK,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,7.4590
SEK,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,11.2445
CZK,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,25.0430
PLN,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,4.1653
USD,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,1.0478
MKD,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,61.4750
HRK,EUR,2025-02-16 00:00:01.000 +0100,2025-02-17 00:00:01.000 +0100,7.5345
HUF,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,402.9500
DKK,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,7.4590
INR,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,90.8100
USD,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,1.0478
CHF,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,0.9442
CZK,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,25.0430
ALL,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,98.8550
CLP,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,987.2750
MKD,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,61.5550
SEK,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,11.2445
RSD,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,117.1250
TRY,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,37.9486
HRK,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,7.5345
RON,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,4.9770
RUB,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,117.2010
UAH,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,43.6990
PLN,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,4.1653
NOK,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,11.6515
MXN,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,21.3146
BGN,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,1.9558
BRL,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,6.0127
CAD,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,1.4856
GBP,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,0.8322
BAM,EUR,2025-02-15 00:00:01.000 +0100,2025-02-16 00:00:01.000 +0100,1.9610
DKK,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,7.4586
INR,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,90.3771
CAD,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,1.4844
BAM,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,1.9609
BRL,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,6.0084
SEK,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,11.2815
RUB,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,117.2010
MXN,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,21.4383
TRY,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,37.5150
HUF,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,401.7800
PLN,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,4.1688
UAH,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,43.6256
CLP,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,986.7900
RSD,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,117.0500
RON,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,4.9771
BGN,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,1.9558
HRK,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,7.5345
NOK,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,11.7145
CHF,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,0.9421
ALL,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,99.0800
USD,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,1.0390
CZK,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,25.0570
GBP,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,0.8331
MKD,EUR,2025-02-14 00:00:01.000 +0100,2025-02-15 00:00:01.000 +0100,61.6400
MXN,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,21.3163
DKK,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,7.4583
INR,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,90.1010
GBP,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,0.8334
PLN,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,4.1713
UAH,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,43.3224
ALL,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,99.0100
BGN,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,1.9558
MKD,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,61.5700
RSD,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,117.0550
CHF,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,0.9457
RUB,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,117.2010
BAM,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,1.9610
USD,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,1.0370
CZK,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,25.0750
CLP,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,988.2300
SEK,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,11.2895
RON,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,4.9767
NOK,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,11.6620
HUF,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,402.6300
HRK,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,7.5345
TRY,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,37.4321
CAD,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,1.4830
BRL,EUR,2025-02-13 00:00:01.000 +0100,2025-02-14 00:00:01.000 +0100,5.9812
SEK,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,11.2525
BGN,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,1.9558
CAD,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,1.4789
GBP,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,0.8336
USD,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,1.0324
RUB,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,117.2010
BRL,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,5.9898
RSD,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,117.0850
DKK,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,7.4582
TRY,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,37.2200
NOK,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,11.5755
BAM,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,1.9607
MKD,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,61.6400
HRK,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,7.5345
INR,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,89.5480
UAH,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,43.2003
ALL,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,99.3950
RON,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,4.9769
MXN,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,21.2848
CLP,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,997.3950
PLN,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,4.1785
CHF,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,0.9429
CZK,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,25.1010
HUF,EUR,2025-02-12 00:00:01.000 +0100,2025-02-13 00:00:01.000 +0100,403.9000
RON,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,4.9769
TRY,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,37.1484
HUF,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,403.8800
RSD,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,117.0750
CAD,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,1.4798
MKD,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,61.5300
MXN,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,21.2378
CZK,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,25.0730
UAH,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,42.9129
CHF,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,0.9396
RUB,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,117.2010
PLN,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,4.1758
CLP,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,991.9350
DKK,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,7.4584
SEK,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,11.2765
BAM,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,1.9608
USD,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,1.0320
ALL,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,99.0500
BRL,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,5.9622
NOK,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,11.5745
HRK,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,7.5345
INR,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,90.2740
GBP,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,0.8328
BGN,EUR,2025-02-11 00:00:01.000 +0100,2025-02-12 00:00:01.000 +0100,1.9558
DKK,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,7.4600
RUB,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,117.2010
ALL,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,98.7600
INR,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,90.8135
HUF,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,405.5500
USD,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,1.0377
RSD,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,117.0650
BRL,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,5.9857
CAD,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,1.4883
RON,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,4.9768
MXN,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,21.2827
BGN,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,1.9558
TRY,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,37.3344
UAH,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,42.8850
PLN,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,4.1985
NOK,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,11.6250
CLP,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,994.8050
SEK,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,11.2865
BAM,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,1.9607
GBP,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,0.8335
CZK,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,25.1080
MKD,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,61.3050
HRK,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,7.5345
CHF,EUR,2025-02-10 00:00:01.000 +0100,2025-02-11 00:00:01.000 +0100,0.9418
NOK,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,11.6250
BAM,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,1.9607
DKK,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,7.4600
MXN,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,21.2827
UAH,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,42.8850
RON,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,4.9768
RSD,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,117.0650
INR,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,90.8135
BGN,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,1.9558
USD,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,1.0377
CHF,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,0.9418
MKD,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,61.3050
TRY,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,37.3344
GBP,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,0.8335
PLN,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,4.1985
RUB,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,117.2010
SEK,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,11.2865
CZK,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,25.1080
HRK,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,7.5345
BRL,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,5.9857
HUF,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,405.5500
CAD,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,1.4883
CLP,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,994.8050
ALL,EUR,2025-02-09 00:00:01.000 +0100,2025-02-10 00:00:01.000 +0100,98.7600
PLN,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,4.1985
RUB,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,117.2010
RSD,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,116.9950
MKD,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,61.3650
USD,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,1.0377
UAH,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,42.9099
TRY,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,37.3344
INR,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,90.8135
BRL,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,5.9857
HRK,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,7.5345
NOK,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,11.6250
CAD,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,1.4883
BGN,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,1.9558
SEK,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,11.2865
BAM,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,1.9605
GBP,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,0.8335
CZK,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,25.1080
CLP,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,997.3900
ALL,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,98.9550
CHF,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,0.9418
MXN,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,21.2827
HUF,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,405.5500
RON,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,4.9768
DKK,EUR,2025-02-08 00:00:01.000 +0100,2025-02-09 00:00:01.000 +0100,7.4600
RSD,EUR,2025-02-07 00:00:01.000 +0100,2025-02-08 00:00:01.000 +0100,117.0100
USD,EUR,2025-02-07 00:00:01.000 +0100,2025-02-08 00:00:01.000 +0100,1.0360
CHF,EUR,2025-02-07 00:00:01.000 +0100,2025-02-08 00:00:01.000 +0100,0.9385
SEK,EUR,2025-02-07 00:00:01.000 +0100,2025-02-08 00:00:01.000 +0100,11.3210
CZK,EUR,2025-02-07 00:00:01.000 +0100,2025-02-08 00:00:01.000 +0100,25.1390
INR,EUR,2025-02-07 00:00:01.000 +0100,2025-02-08 00:00:01.000 +0100,90.7600
RUB,EUR,2025-02-07 00:00:01.000 +0100,2025-02-08 00:00:01.000 +0100,117.2010
BGN,EUR,2025-02-07 00:00:01.000 +0100,2025-02-08 00:00:01.000 +0100,1.9558
